,seed_term,related_terms,source,decade
1886,electriciteitsverbruik,,trouw,1960
1887,energieverspilling,,trouw,1960
1888,isolatie,hydraulisch,trouw,1960
1889,isolatie,thermische,trouw,1960
1890,isolatie,vloeistoffen,trouw,1960
1891,isolatie,koelwater,trouw,1960
1892,isolatie,koeling,trouw,1960
1893,isolatie,zonnestraling,trouw,1960
1894,isolatie,laadruimte,trouw,1960
1895,isolatie,ventilatie,trouw,1960
1896,isolatie,actieradius,trouw,1960
1897,isolatie,vloeibare,trouw,1960
1898,energieverslindend,,trouw,1960
1899,heffing,omzetbelasting,trouw,1960
1900,heffing,heffingen,trouw,1960
1901,heffing,opcenten,trouw,1960
1902,heffing,invoerrecht,trouw,1960
1903,heffing,belasting,trouw,1960
1904,heffing,invoerrechten,trouw,1960
1905,heffing,loonbelasting,trouw,1960
1906,heffing,vermogensbelasting,trouw,1960
1907,heffing,grondbelasting,trouw,1960
1908,heffing,btw,trouw,1960
1909,Broeikaseffect,,trouw,1960
1910,broeikas-effect,,trouw,1960
1911,broeikasgassen,,trouw,1960
1912,Energiebesparingsmogelijkheden,,trouw,1960
1913,CO2-uitstoot,,trouw,1960
1914,wereldklimaat,,trouw,1960
1915,duurzaam,blijvend,trouw,1950
1916,duurzaam,gewaarborgd,trouw,1950
1917,duurzaam,rechtszekerheid,trouw,1950
1918,duurzaam,evenwichtige,trouw,1950
1919,duurzaam,inperking,trouw,1950
1920,duurzaam,optimale,trouw,1950
1921,duurzaam,bestaansmogelijkheid,trouw,1950
1922,duurzaam,overheidstaak,trouw,1950
1923,duurzaam,ondernemingsgewijze,trouw,1950
1924,duurzaam,rechtvaardige,trouw,1950
1925,extractie,,trouw,1950
1926,winning,ertsen,trouw,1950
1927,winning,aardolie,trouw,1950
1928,winning,raffinage,trouw,1950
1929,winning,ijzererts,trouw,1950
1930,winning,bauxiet,trouw,1950
1931,winning,olieraffinaderijen,trouw,1950
1932,winning,aardgas,trouw,1950
1933,winning,raffinaderijen,trouw,1950
1934,winning,zwavel,trouw,1950
1935,winning,uranium,trouw,1950
1936,exploratie,mijnconcessie,trouw,1950
1937,exploratie,kunstzijde,trouw,1950
1938,exploratie,raffinage,trouw,1950
1939,exploratie,exploraties,trouw,1950
1940,exploratie,koersval,trouw,1950
1941,exploratie,monteerden,trouw,1950
1942,exploratie,kunstzij,trouw,1950
1943,exploratie,zoutindustrie,trouw,1950
1944,exploratie,handelsvennootschap,trouw,1950
1945,exploratie,aardolie,trouw,1950
1946,concessie,concessies,trouw,1950
1947,concessie,optie,trouw,1950
1948,concessie,garanties,trouw,1950
1949,concessie,garantie,trouw,1950
1950,concessie,machtiging,trouw,1950
1951,concessie,dispensatie,trouw,1950
1952,concessie,faciliteiten,trouw,1950
1953,concessie,teruggave,trouw,1950
1954,concessie,herstelbetalingen,trouw,1950
1955,concessie,vergunning,trouw,1950
1956,Energievoorziening,,trouw,1950
1957,energiewinning,,trouw,1950
1958,energiebehoefte,,trouw,1950
1959,elektriciteitsopwekking,,trouw,1950
1960,energieleverancier,,trouw,1950
1961,energievraagstuk,,trouw,1950
1962,conventionele energie,,trouw,1950
1963,conventioneel vermogen,,trouw,1950
1964,kolencrisis,,trouw,1950
1965,kolenindustrie,productieschema,trouw,1950
1966,kolenindustrie,staalmarkt,trouw,1950
1967,kolenindustrie,walserijen,trouw,1950
1968,kolenindustrie,machinebouw,trouw,1950
1969,kolenindustrie,investeringsmogelijkheden,trouw,1950
1970,kolenindustrie,contingentering,trouw,1950
1971,kolenindustrie,kolenvoorraden,trouw,1950
1972,kolenindustrie,grootverbruikers,trouw,1950
1973,kolenindustrie,wapenfabrieken,trouw,1950
1974,kolenindustrie,verfindustrie,trouw,1950
1975,kolenwinning,machinebouw,trouw,1950
1976,kolenwinning,bedrijfsomvang,trouw,1950
1977,kolenwinning,productiecentra,trouw,1950
1978,kolenwinning,textielmarkt,trouw,1950
1979,kolenwinning,bezettingsgraad,trouw,1950
1980,kolenwinning,omzetvergroting,trouw,1950
1981,kolenwinning,rationalisering,trouw,1950
1982,kolenwinning,kostprijsverlaging,trouw,1950
1983,kolenwinning,ruwstaal,trouw,1950
1984,kolenwinning,afzetmogelijkheid,trouw,1950
1985,zwarte goud,,trouw,1950
1986,slurrie,,trouw,1950
1987,bruinkool,bruinkoolbriketten,trouw,1950
1988,bruinkool,cokes,trouw,1950
1989,bruinkool,ijzererts,trouw,1950
1990,bruinkool,wereldvoorraad,trouw,1950
1991,bruinkool,rietsuiker,trouw,1950
1992,bruinkool,olieraffinaderijen,trouw,1950
1993,bruinkool,steenkoolproductie,trouw,1950
1994,bruinkool,ruwstaal,trouw,1950
1995,bruinkool,steenkool,trouw,1950
1996,bruinkool,kopererts,trouw,1950
1997,stookolie,dieselolie,trouw,1950
1998,stookolie,grondstof,trouw,1950
1999,stookolie,gasolie,trouw,1950
2000,stookolie,ijzererts,trouw,1950
2001,stookolie,cokes,trouw,1950
2002,stookolie,nikkel,trouw,1950
2003,stookolie,gallon,trouw,1950
2004,stookolie,meststoffen,trouw,1950
2005,stookolie,bunkerolie,trouw,1950
2006,stookolie,basisprijs,trouw,1950
2007,minerale oliën,,trouw,1950
2008,petroleum,hoogovens,trouw,1950
2009,petroleum,openingskoers,trouw,1950
2010,petroleum,zoutindustrie,trouw,1950
2011,petroleum,olie,trouw,1950
2012,petroleum,pakketvaart,trouw,1950
2013,petroleum,olies,trouw,1950
2014,petroleum,havenwerken,trouw,1950
2015,petroleum,grofsmederij,trouw,1950
2016,petroleum,cultuurfondsen,trouw,1950
2017,petroleum,stoomvaart,trouw,1950
2018,diesel,baanvak,trouw,1950
2019,diesel,locomotieven,trouw,1950
2020,diesel,rijtuigen,trouw,1950
2021,diesel,locomotief,trouw,1950
2022,diesel,treinstellen,trouw,1950
2023,diesel,goederenwagons,trouw,1950
2024,diesel,aangedreven,trouw,1950
2025,diesel,goederenwagens,trouw,1950
2026,diesel,treinstel,trouw,1950
2027,diesel,rails,trouw,1950
2028,paraffine,exploiteerbare,trouw,1950
2029,paraffine,reukstoffen,trouw,1950
2030,paraffine,vijzel,trouw,1950
2031,paraffine,overmeesterde,trouw,1950
2032,paraffine,roodgloeiende,trouw,1950
2033,paraffine,omsla,trouw,1950
2034,paraffine,cirkeltjes,trouw,1950
2035,paraffine,schaalmodel,trouw,1950
2036,paraffine,droogkamers,trouw,1950
2037,paraffine,hardboard,trouw,1950
2038,vaseline,verzekeringswereld,trouw,1950
2039,vaseline,fluitconcerten,trouw,1950
2040,vaseline,cyste,trouw,1950
2041,vaseline,loodwit,trouw,1950
2042,vaseline,overmeesterde,trouw,1950
2043,vaseline,arbeidsdeling,trouw,1950
2044,vaseline,onthoofden,trouw,1950
2045,vaseline,reukstoffen,trouw,1950
2046,vaseline,uitdoen,trouw,1950
2047,vaseline,raamkozijnen,trouw,1950
2048,aardgas,winning,trouw,1950
2049,aardgas,aardolie,trouw,1950
2050,aardgas,waterkracht,trouw,1950
2051,aardgas,raffinaderijen,trouw,1950
2052,aardgas,ertsen,trouw,1950
2053,aardgas,steenkool,trouw,1950
2054,aardgas,propaan,trouw,1950
2055,aardgas,energiebronnen,trouw,1950
2056,aardgas,raffinage,trouw,1950
2057,aardgas,ijzererts,trouw,1950
2058,gasbuis,,trouw,1950
2059,aardgasnet,,trouw,1950
2060,Atoomkracht,,trouw,1950
2061,Atoomcentrale,,trouw,1950
2062,Atoomstroom,,trouw,1950
2063,Atoom-stroom,,trouw,1950
2064,Atoomenergie,,trouw,1950
2065,Uranium,,trouw,1950
2066,nucleair,,trouw,1950
2067,kerncentrale,,trouw,1950
2068,Kernsplitsing,,trouw,1950
2069,Kernsplijting,,trouw,1950
2070,kernfusie,,trouw,1950
2071,Kernenergetisch,,trouw,1950
2072,Kernenergie,,trouw,1950
2073,Kernenergiecentrale,,trouw,1950
2074,Kernbrandstof,,trouw,1950
2075,Kern-energie-produktie,,trouw,1950
2076,Windkracht,,trouw,1950
2077,Windenergie,,trouw,1950
2078,Windenergiebranche,,trouw,1950
2079,windturbine,,trouw,1950
2080,windstroom,,trouw,1950
2081,Zonne-energie,,trouw,1950
2082,Zonnewarmte,,trouw,1950
2083,zonnestraling,wenteling,trouw,1950
2084,zonnestraling,polsstokken,trouw,1950
2085,zonnestraling,geboetseerde,trouw,1950
2086,zonnestraling,arbeidsdeling,trouw,1950
2087,zonnestraling,zaadcel,trouw,1950
2088,zonnestraling,misoogsten,trouw,1950
2089,zonnestraling,kolossen,trouw,1950
2090,zonnestraling,metersdikke,trouw,1950
2091,zonnestraling,ionosfeer,trouw,1950
2092,zonnestraling,completeerde,trouw,1950
2093,geothermische energie (aardwarmte),,trouw,1950
2094,waterkracht,zwavel,trouw,1950
2095,waterkracht,ertsen,trouw,1950
2096,waterkracht,ijzererts,trouw,1950
2097,waterkracht,stikstof,trouw,1950
2098,waterkracht,bauxiet,trouw,1950
2099,waterkracht,zwavelzuur,trouw,1950
2100,waterkracht,energiebronnen,trouw,1950
2101,waterkracht,mangaan,trouw,1950
2102,waterkracht,kunstmest,trouw,1950
2103,waterkracht,winning,trouw,1950
2104,Waterkrachtcentrale,,trouw,1950
2105,Waterkrachtwerken,,trouw,1950
2106,Waterstof,,trouw,1950
2107,Waterstofenergie,,trouw,1950
2108,hydroturbine,,trouw,1950
2109,Getijden-energie,,trouw,1950
2110,Ethanol-produktie,,trouw,1950
2111,Ethanol,,trouw,1950
2112,Esso,,trouw,1950
2113,Shell,,trouw,1950
2114,UNIPEDE,,trouw,1950
2115,Internationale Unie elektriciteitsproducenten,,trouw,1950
2116,De Stichting Natuur en Milieu,,trouw,1950
2117,IEA,,trouw,1950
2118,Internationale Energie Agentschap,,trouw,1950
2119,IAEA,,trouw,1950
2120,Internationale Atoomenergie Agentschap,,trouw,1950
2121,milieuproblemen,,trouw,1950
2122,Milieunormen,,trouw,1950
2123,Milieubeweging,,trouw,1950
2124,Milieu-aspecten,,trouw,1950
2125,milieueffecten,,trouw,1950
2126,Milieumaatregelen,,trouw,1950
2127,Milieuvriendelijk,,trouw,1950
2128,Milieubeleid,,trouw,1950
2129,milieuoogpunt,,trouw,1950
2130,koolzuur,verhitten,trouw,1950
2131,koolzuur,warmlopen,trouw,1950
2132,koolzuur,verdampen,trouw,1950
2133,koolzuur,kartonfabriek,trouw,1950
2134,koolzuur,pikt,trouw,1950
2135,koolzuur,reukstoffen,trouw,1950
2136,koolzuur,woestijnzand,trouw,1950
2137,koolzuur,spaarpenningen,trouw,1950
2138,koolzuur,cyste,trouw,1950
2139,koolzuur,spierkracht,trouw,1950
2140,koolzuurgas,,trouw,1950
2141,stikstofdioxide,,trouw,1950
2142,zwaveldioxide,,trouw,1950
2143,isolatie,hardboard,trouw,1950
2144,isolatie,verontreinigd,trouw,1950
2145,isolatie,gassen,trouw,1950
2146,isolatie,vloeistoffen,trouw,1950
2147,isolatie,fabricatie,trouw,1950
2148,isolatie,hoogwaardig,trouw,1950
2149,isolatie,dakbedekking,trouw,1950
2150,isolatie,reflector,trouw,1950
2151,isolatie,afvalstoffen,trouw,1950
2152,isolatie,rivierwater,trouw,1950
2153,Rookgassen,,trouw,1950
2154,verzuring,,trouw,1950
2155,Zuinig,,trouw,1950
2156,vervuilde,volgepropte,trouw,1950
2157,vervuilde,torenhoog,trouw,1950
2158,vervuilde,plantten,trouw,1950
2159,vervuilde,fladderden,trouw,1950
2160,vervuilde,gerepareerde,trouw,1950
2161,vervuilde,sterrenlicht,trouw,1950
2162,vervuilde,zweefmolen,trouw,1950
2163,vervuilde,everzwijnen,trouw,1950
2164,vervuilde,kletsnatte,trouw,1950
2165,vervuilde,walmende,trouw,1950
2166,niet-vervuilde,,trouw,1950
2167,luchtvervuiling,,trouw,1950
2168,luchtverontreiniging,,trouw,1950
2169,energieverbruik,petroleumproducten,trouw,1950
2170,energieverbruik,wereldvraag,trouw,1950
2171,energieverbruik,waterverbruik,trouw,1950
2172,energieverbruik,olieverbruik,trouw,1950
2173,energieverbruik,verbruiken,trouw,1950
2174,energieverbruik,motorbrandstof,trouw,1950
2175,energieverbruik,kaasexport,trouw,1950
2176,energieverbruik,kolenwinning,trouw,1950
2177,energieverbruik,energiebehoeften,trouw,1950
2178,energieverbruik,vestigingsplaatsen,trouw,1950
2179,electriciteitsverbruik,,trouw,1950
2180,energieverspilling,,trouw,1950
2181,isolatie,hardboard,trouw,1950
2182,isolatie,verontreinigd,trouw,1950
2183,isolatie,gassen,trouw,1950
2184,isolatie,vloeistoffen,trouw,1950
2185,isolatie,fabricatie,trouw,1950
2186,isolatie,hoogwaardig,trouw,1950
2187,isolatie,dakbedekking,trouw,1950
2188,isolatie,reflector,trouw,1950
2189,isolatie,afvalstoffen,trouw,1950
2190,isolatie,rivierwater,trouw,1950
2191,energieverslindend,,trouw,1950
2192,heffing,heffingen,trouw,1950
2193,heffing,weeldebelasting,trouw,1950
2194,heffing,invoerrecht,trouw,1950
2195,heffing,belasting,trouw,1950
2196,heffing,geheven,trouw,1950
2197,heffing,loonbelasting,trouw,1950
2198,heffing,toeslagen,trouw,1950
2199,heffing,toeslag,trouw,1950
2200,heffing,winstbelasting,trouw,1950
2201,heffing,restitutie,trouw,1950
2202,Broeikaseffect,,trouw,1950
2203,broeikas-effect,,trouw,1950
2204,broeikasgassen,,trouw,1950
2205,Energiebesparingsmogelijkheden,,trouw,1950
2206,CO2-uitstoot,,trouw,1950
2207,wereldklimaat,,trouw,1950
2208,duurzaam,waarborgt,parool,1950
2209,duurzaam,gewaarborgd,parool,1950
2210,duurzaam,uniformiteit,parool,1950
2211,duurzaam,rechtszekerheid,parool,1950
2212,duurzaam,optimale,parool,1950
2213,duurzaam,monopolie,parool,1950
2214,duurzaam,bestendiging,parool,1950
2215,duurzaam,stabiele,parool,1950
2216,duurzaam,omslagstelsel,parool,1950
2217,duurzaam,herverdeling,parool,1950
2218,extractie,,parool,1950
2219,winning,raffinaderijen,parool,1950
2220,winning,aardolie,parool,1950
2221,winning,waterkracht,parool,1950
2222,winning,energiebron,parool,1950
2223,winning,raffinage,parool,1950
2224,winning,aardgas,parool,1950
2225,winning,supertankers,parool,1950
2226,winning,steenkool,parool,1950
2227,winning,productiecapaciteit,parool,1950
2228,winning,ijzererts,parool,1950
2229,exploratie,dochtermaatschappij,parool,1950
2230,exploratie,syndicaat,parool,1950
2231,exploratie,dochteronderneming,parool,1950
2232,exploratie,dollarobligaties,parool,1950
2233,exploratie,stoomvaart,parool,1950
2234,exploratie,aardolie,parool,1950
2235,exploratie,handelmaatschappij,parool,1950
2236,exploratie,overneming,parool,1950
2237,exploratie,participatiebewijzen,parool,1950
2238,exploratie,dochtermaatschappijen,parool,1950
2239,concessie,concessies,parool,1950
2240,concessie,toezegging,parool,1950
2241,concessie,garanties,parool,1950
2242,concessie,toezeggingen,parool,1950
2243,concessie,soevereiniteit,parool,1950
2244,concessie,weigering,parool,1950
2245,concessie,transactie,parool,1950
2246,concessie,garantie,parool,1950
2247,concessie,onderhandelen,parool,1950
2248,concessie,rechtskracht,parool,1950
2249,Energievoorziening,,parool,1950
2250,energiewinning,,parool,1950
2251,energiebehoefte,ontwikkelingsprogramma,parool,1950
2252,energiebehoefte,koolsoorten,parool,1950
2253,energiebehoefte,bevolkingsdruk,parool,1950
2254,energiebehoefte,energieproductie,parool,1950
2255,energiebehoefte,aardolieproducten,parool,1950
2256,energiebehoefte,straatklinkers,parool,1950
2257,energiebehoefte,kolenlagen,parool,1950
2258,energiebehoefte,raffinage,parool,1950
2259,energiebehoefte,akkerbouwgewassen,parool,1950
2260,energiebehoefte,goederenstroom,parool,1950
2261,elektriciteitsopwekking,,parool,1950
2262,energieleverancier,,parool,1950
2263,energievraagstuk,,parool,1950
2264,conventionele energie,,parool,1950
2265,conventioneel vermogen,,parool,1950
2266,kolencrisis,,parool,1950
2267,kolenindustrie,kolenvoorraden,parool,1950
2268,kolenindustrie,wereldhandel,parool,1950
2269,kolenindustrie,eenheidsmarkt,parool,1950
2270,kolenindustrie,staalindustrie,parool,1950
2271,kolenindustrie,staalprijzen,parool,1950
2272,kolenindustrie,grondstoffenvoorziening,parool,1950
2273,kolenindustrie,volkshuishouding,parool,1950
2274,kolenindustrie,investeringspolitiek,parool,1950
2275,kolenindustrie,kolen,parool,1950
2276,kolenindustrie,kolenmijnen,parool,1950
2277,kolenwinning,,parool,1950
2278,zwarte goud,,parool,1950
2279,slurrie,,parool,1950
2280,bruinkool,dagopbrengst,parool,1950
2281,bruinkool,cacaopoeder,parool,1950
2282,bruinkool,molybdeen,parool,1950
2283,bruinkool,discontering,parool,1950
2284,bruinkool,houtpulp,parool,1950
2285,bruinkool,bandijzer,parool,1950
2286,bruinkool,petroleumproducten,parool,1950
2287,bruinkool,mangaan,parool,1950
2288,bruinkool,energieproductie,parool,1950
2289,bruinkool,eidooier,parool,1950
2290,stookolie,dieselolie,parool,1950
2291,stookolie,steenkool,parool,1950
2292,stookolie,ijzererts,parool,1950
2293,stookolie,cokes,parool,1950
2294,stookolie,brandstof,parool,1950
2295,stookolie,gasolie,parool,1950
2296,stookolie,steenkolen,parool,1950
2297,stookolie,vliegtuigbenzine,parool,1950
2298,stookolie,brandstoffen,parool,1950
2299,stookolie,geproduceerde,parool,1950
2300,minerale oliën,,parool,1950
2301,petroleum,kub,parool,1950
2302,petroleum,pijen,parool,1950
2303,petroleum,nemingen,parool,1950
2304,petroleum,cooker,parool,1950
2305,petroleum,soa,parool,1950
2306,petroleum,heep,parool,1950
2307,petroleum,onroerende,parool,1950
2308,petroleum,handelsonderneming,parool,1950
2309,petroleum,kut,parool,1950
2310,petroleum,lelt,parool,1950
2311,diesel,treinstellen,parool,1950
2312,diesel,baanvak,parool,1950
2313,diesel,locomotieven,parool,1950
2314,diesel,dienstregeling,parool,1950
2315,diesel,locomotief,parool,1950
2316,diesel,wagon,parool,1950
2317,diesel,bovenleiding,parool,1950
2318,diesel,treinstel,parool,1950
2319,diesel,treinen,parool,1950
2320,diesel,wagons,parool,1950
2321,paraffine,staafjes,parool,1950
2322,paraffine,triplex,parool,1950
2323,paraffine,asbest,parool,1950
2324,paraffine,houtwaren,parool,1950
2325,paraffine,natrium,parool,1950
2326,paraffine,gemetselde,parool,1950
2327,paraffine,vliezen,parool,1950
2328,paraffine,kurken,parool,1950
2329,paraffine,kleingesneden,parool,1950
2330,paraffine,geklopte,parool,1950
2331,vaseline,,parool,1950
2332,aardgas,aardolie,parool,1950
2333,aardgas,ontginning,parool,1950
2334,aardgas,raffinaderijen,parool,1950
2335,aardgas,elektriciteit,parool,1950
2336,aardgas,aangeboord,parool,1950
2337,aardgas,energiebron,parool,1950
2338,aardgas,steenkool,parool,1950
2339,aardgas,raffinaderij,parool,1950
2340,aardgas,brandstof,parool,1950
2341,aardgas,areaal,parool,1950
2342,gasbuis,gasleiding,parool,1950
2343,gasbuis,achterstuk,parool,1950
2344,gasbuis,biels,parool,1950
2345,gasbuis,onderstation,parool,1950
2346,gasbuis,spoorwegviaduct,parool,1950
2347,gasbuis,dwarsliggers,parool,1950
2348,gasbuis,ontsnappende,parool,1950
2349,gasbuis,persleiding,parool,1950
2350,gasbuis,binnenmuren,parool,1950
2351,gasbuis,houtloods,parool,1950
2352,aardgasnet,,parool,1950
2353,Atoomkracht,,parool,1950
2354,Atoomcentrale,,parool,1950
2355,Atoomstroom,,parool,1950
2356,Atoom-stroom,,parool,1950
2357,Atoomenergie,,parool,1950
2358,Uranium,,parool,1950
2359,nucleair,,parool,1950
2360,kerncentrale,,parool,1950
2361,Kernsplitsing,,parool,1950
2362,Kernsplijting,,parool,1950
2363,kernfusie,kernexplosies,parool,1950
2364,kernfusie,proefterreinen,parool,1950
2365,kernfusie,stralingen,parool,1950
2366,kernfusie,waterstofbommen,parool,1950
2367,kernfusie,productiemethoden,parool,1950
2368,kernfusie,bloedcirculatie,parool,1950
2369,kernfusie,stofdeeltjes,parool,1950
2370,kernfusie,duurzaamheid,parool,1950
2371,kernfusie,drukcabine,parool,1950
2372,kernfusie,teelten,parool,1950
2373,Kernenergetisch,,parool,1950
2374,Kernenergie,,parool,1950
2375,Kernenergiecentrale,,parool,1950
2376,Kernbrandstof,,parool,1950
2377,Kern-energie-produktie,,parool,1950
2378,Windkracht,,parool,1950
2379,Windenergie,,parool,1950
2380,Windenergiebranche,,parool,1950
2381,windturbine,,parool,1950
2382,windstroom,,parool,1950
2383,Zonne-energie,,parool,1950
2384,Zonnewarmte,,parool,1950
2385,zonnestraling,,parool,1950
2386,geothermische energie (aardwarmte),,parool,1950
2387,waterkracht,bevloeiing,parool,1950
2388,waterkracht,energiebronnen,parool,1950
2389,waterkracht,steenkool,parool,1950
2390,waterkracht,irrigatie,parool,1950
2391,waterkracht,mineralen,parool,1950
2392,waterkracht,uranium,parool,1950
2393,waterkracht,minerale,parool,1950
2394,waterkracht,energiebron,parool,1950
2395,waterkracht,ertsen,parool,1950
2396,waterkracht,grondstof,parool,1950
2397,Waterkrachtcentrale,,parool,1950
2398,Waterkrachtwerken,,parool,1950
2399,Waterstof,,parool,1950
2400,Waterstofenergie,,parool,1950
2401,hydroturbine,,parool,1950
2402,Getijden-energie,,parool,1950
2403,Ethanol-produktie,,parool,1950
2404,Ethanol,,parool,1950
2405,Esso,,parool,1950
2406,Shell,,parool,1950
2407,UNIPEDE,,parool,1950
2408,Internationale Unie elektriciteitsproducenten,,parool,1950
2409,De Stichting Natuur en Milieu,,parool,1950
2410,IEA,,parool,1950
2411,Internationale Energie Agentschap,,parool,1950
2412,IAEA,,parool,1950
2413,Internationale Atoomenergie Agentschap,,parool,1950
2414,milieuproblemen,,parool,1950
2415,Milieunormen,,parool,1950
2416,Milieubeweging,,parool,1950
2417,Milieu-aspecten,,parool,1950
2418,milieueffecten,,parool,1950
2419,Milieumaatregelen,,parool,1950
2420,Milieuvriendelijk,,parool,1950
2421,Milieubeleid,,parool,1950
2422,milieuoogpunt,,parool,1950
2423,koolzuur,gassen,parool,1950
2424,koolzuur,chloor,parool,1950
2425,koolzuur,zuren,parool,1950
2426,koolzuur,vloeistoffen,parool,1950
2427,koolzuur,siliconen,parool,1950
2428,koolzuur,natrium,parool,1950
2429,koolzuur,verbranding,parool,1950
2430,koolzuur,ketels,parool,1950
2431,koolzuur,waterdamp,parool,1950
2432,koolzuur,koolstof,parool,1950
2433,koolzuurgas,dameskransje,parool,1950
2434,koolzuurgas,industriebouw,parool,1950
2435,koolzuurgas,lanterfant,parool,1950
2436,koolzuurgas,shuttle,parool,1950
2437,koolzuurgas,hoofdbewaarder,parool,1950
2438,koolzuurgas,thuiswerker,parool,1950
2439,koolzuurgas,tempert,parool,1950
2440,koolzuurgas,grondlaag,parool,1950
2441,koolzuurgas,bezinksel,parool,1950
2442,koolzuurgas,straatklinkers,parool,1950
2443,stikstofdioxide,,parool,1950
2444,zwaveldioxide,,parool,1950
2445,isolatie,aanvoerlijnen,parool,1950
2446,isolatie,binnendijken,parool,1950
2447,isolatie,luchtwegen,parool,1950
